,YEAR,COMPETITION,STAGE,Home,HomeScore,AwayScore,Away,ExtraEnd
11915,1,Portugal League Play,18,Funchal,10,13,Portimao,False
11916,1,Portugal League Play,18,Coimbra,10,9,Aveiro,True
11917,1,Portugal League Play,18,Agualva-Cacem,9,15,Queluz,False
11918,1,Portugal League Play,18,Barreiro,7,8,Loures,False
11919,1,Qatar League Play,18,Doha,12,5,Al Wakrah,False
11920,1,Qatar League Play,18,Lusail,8,13,Al Rayyan,False
11921,1,Qatar League Play,18,Al Daayen,9,11,Ain Khaled,False
11922,1,Qatar League Play,18,Muaither,11,10,West Bay,True
11923,1,Qatar League Play,18,The Pearl,7,6,Education City,False
11924,1,Qatar League Play,18,Umm Salal,13,9,Al Shahaniya,False
11925,1,Qatar League Play,18,Mesaieed,8,7,Madinat ash Shamal,True
11926,1,Qatar League Play,18,Al Khor,12,9,Fereej Bin Mahmoud,False
11927,1,Qatar League Play,18,Al Markhiya,7,15,Fereej Abdul Aziz,False
11928,1,Qatar League Play,18,Al Aziziyah,12,10,Madinat Khalifa,False
11929,1,Romania League Play,18,Bucharest,9,12,Timisoara,False
11930,1,Romania League Play,18,Constanta,7,12,Cluj-Napoca,False
11931,1,Romania League Play,18,Iasi,8,10,Botoșani,False
11932,1,Romania League Play,18,Brasov,13,11,Ramnicu Valcea,False
11933,1,Romania League Play,18,Craiova,6,5,Baia Mare,True
11934,1,Romania League Play,18,Galati,9,10,Buzau,False
11935,1,Romania League Play,18,Oradea,9,11,Targu Mures,False
11936,1,Romania League Play,18,Ploiesti,8,14,Pitesti,False
11937,1,Romania League Play,18,Braila,11,10,Sibiu,False
11938,1,Romania League Play,18,Arad,15,11,Bacau,False
11939,1,Russia League Play,18,Moscow,9,8,Novosibirsk,True
11940,1,Russia League Play,18,Yekaterinburg,10,11,Saint Petersburg,False
11941,1,Russia League Play,18,Kazan,13,9,Izhevsk,False
11942,1,Russia League Play,18,Nizhny Novgorod,7,12,Tolyatti,False
11943,1,Russia League Play,18,Chelyabinsk,18,7,Tyumen,False
11944,1,Russia League Play,18,Samara,14,8,Saratov,False
11945,1,Russia League Play,18,Omsk,10,9,Krasnodar,True
11946,1,Russia League Play,18,Rostov-on-Don,8,10,Volgograd,False
11947,1,Russia League Play,18,Ufa,10,12,Perm,False
11948,1,Russia League Play,18,Krasnoyarsk,10,9,Voronezh,True
11949,1,Saudi Arabia League Play,18,Riyadh,9,11,Mecca,False
11950,1,Saudi Arabia League Play,18,Medina,10,9,Jeddah,True
11951,1,Saudi Arabia League Play,18,Dammam,13,8,Khurais,False
11952,1,Saudi Arabia League Play,18,Taif,16,9,Yanbu,False
11953,1,Saudi Arabia League Play,18,Khobar,13,7,Al-Qatif,False
11954,1,Saudi Arabia League Play,18,Tabuk,15,8,Jizan,False
11955,1,Saudi Arabia League Play,18,Khamis Mushait,12,9,Hafar Al-Batin,False
11956,1,Saudi Arabia League Play,18,Qassim,11,17,Najran,False
11957,1,Saudi Arabia League Play,18,Abha,9,16,Jubail,False
11958,1,Saudi Arabia League Play,18,Al-Ahsa,9,15,Hail,False
11959,1,Singapore League Play,18,Singapore,9,7,Jurong West,False
11960,1,Singapore League Play,18,Tampines,9,8,Bedok,False
11961,1,Singapore League Play,18,Woodlands,10,9,Kallang,False
11962,1,Singapore League Play,18,Sengkang,8,9,Queenstown,False
11963,1,Singapore League Play,18,Hougang,9,5,Clementi,False
11964,1,Singapore League Play,18,Yishun,12,8,Bishan,False
11965,1,Singapore League Play,18,Punggol,10,9,Toa Payoh,False
11966,1,Singapore League Play,18,Choa Chu Kang,8,7,Geylang,True
11967,1,Singapore League Play,18,Ang Mo Kio,9,8,Pasir Ris,True
11968,1,Singapore League Play,18,Bukit Batok,9,8,Serangoon,True
11969,1,Slovakia League Play,18,Bratislava,6,4,Prešov,False
11970,1,Slovakia League Play,18,Banská Bystrica,10,15,Kosice,False
11971,1,Slovakia League Play,18,Zilina,12,9,Zvolen,False
11972,1,Slovakia League Play,18,Trnava,13,9,Prievidza,False
11973,1,Slovakia League Play,18,Nitra,6,7,Bardejov,False
11974,1,Slovakia League Play,18,Martin,8,11,Humenne,False
11975,1,Slovakia League Play,18,Poprad,9,11,Levice,False
11976,1,Slovakia League Play,18,Trenčín,14,8,Komarno,False
11977,1,Slovakia League Play,18,Povazska Bystrica,11,10,Spišská Nová Ves,False
11978,1,Slovakia League Play,18,Michalovce,12,7,Nove Zamky,False
11979,1,South Africa League Play,18,Johannesburg,12,10,Durban,False
11980,1,South Africa League Play,18,Ekurhuleni,12,10,Cape Town,False
11981,1,South Africa League Play,18,Pretoria,12,8,Vanderbijlpark,False
11982,1,South Africa League Play,18,Soweto,11,8,Witbank,False
11983,1,South Africa League Play,18,Port Elizabeth,8,9,Richards Bay,False
11984,1,South Africa League Play,18,Pietermaritzburg,10,12,Krugersdorp,False
11985,1,South Africa League Play,18,East London,13,9,Newcastle,False
11986,1,South Africa League Play,18,Benoni,9,6,Welkom,False
11987,1,South Africa League Play,18,Tembisa,7,6,Boksburg,False
11988,1,South Africa League Play,18,Vereeniging,6,12,Bloemfontein,False
11989,1,South Korea League Play,18,Seoul,6,8,Incheon,False
11990,1,South Korea League Play,18,Daegu,8,14,Busan,False
11991,1,South Korea League Play,18,Daejeon,8,7,Anyang,False
11992,1,South Korea League Play,18,Gwangju,10,12,Cheonan,False
11993,1,South Korea League Play,18,Suwon,11,8,Jeonju,False
11994,1,South Korea League Play,18,Ulsan,6,8,Ansan,False
11995,1,South Korea League Play,18,Yongin,17,7,Namyangju,False
11996,1,South Korea League Play,18,Goyang,8,7,Hwaseong,False
11997,1,South Korea League Play,18,Changwon,7,10,Bucheon,False
11998,1,South Korea League Play,18,Seongnam,9,12,Cheongju,False
11999,1,Spain League Play,18,Madrid,10,9,Valencia,True
12000,1,Spain League Play,18,Zaragoza,9,10,Barcelona,False
12001,1,Spain League Play,18,Seville,8,10,Elche,False
12002,1,Spain League Play,18,Malaga,11,10,Granada,True
12003,1,Spain League Play,18,Murcia,16,10,Vitoria,False
12004,1,Spain League Play,18,Palma,9,17,La Coruna,False
12005,1,Spain League Play,18,Las Palmas,11,13,Hospitalet,False
12006,1,Spain League Play,18,Bilbao,8,9,Gijon,False
12007,1,Spain League Play,18,Alicante,10,11,Vigo,False
12008,1,Spain League Play,18,Cordoba,4,5,Valladolid,False
12009,1,Sweden League Play,18,Stockholm,5,6,Malmo,False
12010,1,Sweden League Play,18,Uppsala,6,7,Gothenburg,False
12011,1,Sweden League Play,18,Linkoping,11,5,Sundsvall,False
12012,1,Sweden League Play,18,Orebro,7,6,Sodertalje,True
12013,1,Sweden League Play,18,Helsingborg,7,6,Karlstad,True
12014,1,Sweden League Play,18,Norrkoping,10,9,Eskilstuna,True
12015,1,Sweden League Play,18,Jonkoping,9,10,Huddinge,False
12016,1,Sweden League Play,18,Lund,10,9,Nacka,False
12017,1,Sweden League Play,18,Umea,7,9,Gavle,False
12018,1,Sweden League Play,18,Vasteras,7,8,Boras,False
12019,1,Switzerland League Play,18,Zurich,11,10,Basel,True
12020,1,Switzerland League Play,18,Lausanne,11,15,Geneva,False
12021,1,Switzerland League Play,18,Bern,10,8,Uster,False
12022,1,Switzerland League Play,18,Winterthur,15,8,Vernier,False
12023,1,Switzerland League Play,18,St. Gallen,13,8,Chur,False
12024,1,Switzerland League Play,18,Lucerne,12,10,Sion,False
12025,1,Switzerland League Play,18,Lugano,11,10,Schaffhausen,False
12026,1,Switzerland League Play,18,Biel,11,12,La Chaux-de-Fonds,False
12027,1,Switzerland League Play,18,Neuchatel,7,8,Fribourg,False
12028,1,Switzerland League Play,18,Thun,10,9,Koniz,True
12029,1,Thailand League Play,18,Bangkok,10,9,Nonthaburi,False
12030,1,Thailand League Play,18,Hat Yai,10,8,Samut Prakan,False
12031,1,Thailand League Play,18,Udon Thani,11,8,Chiang Rai,False
12032,1,Thailand League Play,18,Chon Buri,10,9,Lampang,True
12033,1,Thailand League Play,18,Nakhon Ratchasima,9,7,Songkhla,False
12034,1,Thailand League Play,18,Khon Kaen,12,10,Nakhon Pathom,False
12035,1,Thailand League Play,18,Chiang Mai,8,12,Nakhon Si Thammarat,False
12036,1,Thailand League Play,18,Surat Thani,10,8,Rayong,False
12037,1,Thailand League Play,18,Pattaya,9,8,Mueang Nakhon Sawan,False
12038,1,Thailand League Play,18,Ubon Ratchathani,10,9,Phitsanulok,True
12039,1,Turkey League Play,18,Istanbul,12,11,Izmir,False
12040,1,Turkey League Play,18,Gaziantep,9,11,Ankara,False
12041,1,Turkey League Play,18,Bursa,9,6,Sisli,False
12042,1,Turkey League Play,18,Adana,10,7,Erzurum,False
12043,1,Turkey League Play,18,Konya,13,10,Trabzon,False
12044,1,Turkey League Play,18,Antalya,16,8,Atasehir,False
12045,1,Turkey League Play,18,Mersin,10,9,Kahramanmaras,False
12046,1,Turkey League Play,18,Kayseri,6,9,Pendik,False
12047,1,Turkey League Play,18,Diyarbakir,9,7,Malatya,False
12048,1,Turkey League Play,18,Esenyurt,7,11,Umraniye,False
12049,1,Ukraine League Play,18,Kyiv,13,8,Odessa,False
12050,1,Ukraine League Play,18,Dnipro,14,10,Kharkiv,False
12051,1,Ukraine League Play,18,Donetsk,9,8,Chernivtsi,False
12052,1,Ukraine League Play,18,Zaporizhzhia,12,8,Bila Tserkva,False
12053,1,Ukraine League Play,18,Lviv,12,9,Luhansk,False
12054,1,Ukraine League Play,18,Kryvyi Rih,12,10,Chernihiv,False
12055,1,Ukraine League Play,18,Mariupol,6,7,Poltava,False
12056,1,Ukraine League Play,18,Mykolaiv,12,8,Kherson,False
12057,1,Ukraine League Play,18,Vinnytsia,10,11,Symferopol,False
12058,1,Ukraine League Play,18,Makiivka,9,13,Sevastopol,False
12059,1,United Arab Emirates League Play,18,Dubai,11,14,Sharjah,False
12060,1,United Arab Emirates League Play,18,Al Ain,11,10,Abu Dhabi,False
12061,1,United Arab Emirates League Play,18,Deira,18,9,Madinat Zayed,False
12062,1,United Arab Emirates League Play,18,Ajman,20,8,Al Hamriyah,False
12063,1,United Arab Emirates League Play,18,Bur Dubai,17,10,Dhaid,False
12064,1,United Arab Emirates League Play,18,Ras Al Khaimah,19,9,Ruwais,False
12065,1,United Arab Emirates League Play,18,Fujairah,16,6,Al Muwaylih,False
12066,1,United Arab Emirates League Play,18,Al Quoz,11,9,Dibba Al-Hisn,False
12067,1,United Arab Emirates League Play,18,Khalifa City,9,8,Khor Fakkan,False
12068,1,United Arab Emirates League Play,18,Umm Al Quwain,9,4,Kalba,False
12069,1,United Kingdom League Play,18,London,7,5,Leeds,False
12070,1,United Kingdom League Play,18,Glasgow,9,12,Birmingham,False
12071,1,United Kingdom League Play,18,Sheffield,8,12,Stoke,False
12072,1,United Kingdom League Play,18,Manchester,11,10,Hull,True
12073,1,United Kingdom League Play,18,Bradford,10,12,Plymouth,False
12074,1,United Kingdom League Play,18,Edinburgh,11,10,Brighton,False
12075,1,United Kingdom League Play,18,Liverpool,10,7,Newcastle,False
12076,1,United Kingdom League Play,18,Bristol,12,10,Nottingham,False
12077,1,United Kingdom League Play,18,Coventry,8,15,Belfast,False
12078,1,United Kingdom League Play,18,Cardiff,10,19,Leicester,False
12079,1,United States League Play,18,New York,7,6,Chicago,False
12080,1,United States League Play,18,Houston,10,17,Los Angeles,False
12081,1,United States League Play,18,Philadelphia,12,8,Nashville,False
12082,1,United States League Play,18,Phoenix,7,8,Denver,False
12083,1,United States League Play,18,San Antonio,8,6,Seattle,False
12084,1,United States League Play,18,San Diego,12,9,San Francisco,False
12085,1,United States League Play,18,Dallas,11,8,Indianapolis,False
12086,1,United States League Play,18,San Jose,14,10,Charlotte,False
12087,1,United States League Play,18,Austin,9,10,Columbus,False
12088,1,United States League Play,18,Fort Worth,10,9,Jacksonville,True
12089,1,Vietnam League Play,18,Ho Chi Minh City,11,10,Haiphong,False
12090,1,Vietnam League Play,18,Bien Hoa,9,16,Hanoi,False
12091,1,Vietnam League Play,18,Can Tho,8,9,Nam Dinh,False
12092,1,Vietnam League Play,18,Da Nang,12,9,My Tho,False
12093,1,Vietnam League Play,18,Buon Ma Thuot,8,9,Rach Gia,False
12094,1,Vietnam League Play,18,Nha Trang,9,8,Ca Mau,False
12095,1,Vietnam League Play,18,Hue,8,9,Da Lat,False
12096,1,Vietnam League Play,18,Vung Tau,7,10,Bac Ninh,False
12097,1,Vietnam League Play,18,Thai Nguyen,11,13,Vinh,False
12098,1,Vietnam League Play,18,Long Xuyen,9,8,Quy Nhon,True
12099,1,Europe CL Knockouts,QF,Prague,8,13,Nantes,False
12100,1,Europe CL Knockouts,QF,Bari,13,9,Graz,False
12101,1,Europe CL Knockouts,QF,Saint-Etienne,9,14,Rome,False
12102,1,Europe CL Knockouts,QF,Moscow,13,10,Glasgow,False
12103,1,Asia CL,UPPER-2,Xi'an,9,10,Surat,False
12104,1,Asia CL,LOWER-2,Chengdu,9,8,Dhaka,True
12105,1,Americas CL Stage 3 Path 1,3,Chicago,7,5,Calgary,False
12106,1,Americas CL Stage 3 Path 2,3,Los Angeles,14,11,Guadalajara,False
12107,1,MEA CL GROUP 1,9,Doha,10,8,Cape Town,False
12108,1,MEA CL GROUP 1,9,Constantine,8,12,Kuwait City,False
12109,1,MEA CL GROUP 1,9,Rabat,7,12,Lagos,False
12110,1,MEA CL GROUP 1,9,Tel Aviv,6,8,Riyadh,False
12111,1,MEA CL GROUP 1,9,Jerusalem,15,11,Kano,False
12112,1,MEA CL GROUP 2,9,Giza,15,10,Sur,False
12113,1,MEA CL GROUP 2,9,Durban,13,9,Algiers,False
12114,1,MEA CL GROUP 2,9,Hawalli,17,10,Dessie,False
12115,1,MEA CL GROUP 2,9,Ashdod,11,8,Mosul,False
12116,1,MEA CL GROUP 2,9,Kaduna,13,8,Alexandria,False
12117,1,MEA CL GROUP 3,9,Mombasa,11,10,Casablanca,True
12118,1,MEA CL GROUP 3,9,Lobito,10,13,Medina,False
12119,1,MEA CL GROUP 3,9,Mecca,8,11,Muscat,False
12120,1,MEA CL GROUP 3,9,Bur Dubai,14,8,Baghdad,False
12121,1,MEA CL GROUP 3,9,Jeddah,11,10,Abuja,False
12122,1,MEA CL GROUP 4,9,Dubai,8,7,Al Ain,False
12123,1,MEA CL GROUP 4,9,Ajman,15,9,Cairo,False
12124,1,MEA CL GROUP 4,9,Addis Ababa,7,8,Luanda,False
12125,1,MEA CL GROUP 4,9,Soweto,10,14,Nairobi,False
12126,1,MEA CL GROUP 4,9,Al Rayyan,8,10,Netanya,False
12127,1,Algeria League Play,19,Algiers,6,7,Oran,False
12128,1,Algeria League Play,19,Constantine,11,5,Tlemcen,False
12129,1,Algeria League Play,19,Setif,11,9,Béchar,False
12130,1,Algeria League Play,19,Batna,9,8,Tiaret,True
12131,1,Algeria League Play,19,Blida,10,9,El Oued,True
12132,1,Algeria League Play,19,Annaba,12,9,Médéa,False
12133,1,Algeria League Play,19,Djelfa,10,20,Jijel,False
12134,1,Algeria League Play,19,Biskra,15,10,Mostaganem,False
12135,1,Algeria League Play,19,Bejaia,15,9,Skikda,False
12136,1,Algeria League Play,19,Tébessa,11,18,Sidi Bel Abbes,False
12137,1,Angola League Play,19,Luanda,8,7,Huambo,False
12138,1,Angola League Play,19,Lobito,11,8,Menongue,False
12139,1,Angola League Play,19,Cabinda,12,7,Saurimo,False
12140,1,Angola League Play,19,Lubango,9,5,Soyo,False
12141,1,Angola League Play,19,Benguela,8,7,Cazombo,True
12142,1,Angola League Play,19,Malanje,11,10,Lucapa,True
12143,1,Angola League Play,19,Sumbe,9,10,Ndalatando,False
12144,1,Angola League Play,19,Uige,16,9,Xangongo,False
12145,1,Angola League Play,19,Namibe,9,8,Longonjo,False
12146,1,Angola League Play,19,Kuito,9,8,Dundo,True
12147,1,Argentina League Play,19,Buenos Aires,9,8,Cordoba,True
12148,1,Argentina League Play,19,Rosario,16,8,Santiago del Estero,False
12149,1,Argentina League Play,19,Mendoza,5,8,General Pueyrredon,False
12150,1,Argentina League Play,19,Tucuman,10,8,Neuquen,False
12151,1,Argentina League Play,19,La Plata,8,7,Corrientes,True
12152,1,Argentina League Play,19,Mar del Plata,9,6,Resistencia,False
12153,1,Argentina League Play,19,Salta,10,9,San Juan,False
12154,1,Argentina League Play,19,Quilmes,10,16,Florencio Varela,False
12155,1,Argentina League Play,19,Santa Fe,7,9,Moreno,False
12156,1,Argentina League Play,19,Almirante Brown,10,16,Lanus,False
12157,1,Australia League Play,19,Sydney,7,11,Melbourne,False
12158,1,Australia League Play,19,Brisbane,12,11,Mackay,False
12159,1,Australia League Play,19,Perth,9,11,Launceston,False
12160,1,Australia League Play,19,Adelaide,17,9,Ballarat,False
12161,1,Australia League Play,19,Gold Coast,10,7,Bendigo,False
12162,1,Australia League Play,19,Canberra,8,7,Darwin,True
12163,1,Australia League Play,19,Sunshine Coast,10,9,Toowoomba,False
12164,1,Australia League Play,19,Wollongong,8,10,Cairns,False
12165,1,Australia League Play,19,Newcastle,10,8,Townsville,False
12166,1,Australia League Play,19,Geelong,8,7,Hobart,True
12167,1,Austria League Play,19,Vienna,10,11,Graz,False
12168,1,Austria League Play,19,Linz,16,6,Amstetten,False
12169,1,Austria League Play,19,Salzburg,15,9,Traun,False
12170,1,Austria League Play,19,Innsbruck,15,11,Krems,False
12171,1,Austria League Play,19,Klagenfurt,9,8,Leoben,False
12172,1,Austria League Play,19,Wels,10,15,Bregenz,False
12173,1,Austria League Play,19,Villach,14,7,Feldkirch,False
12174,1,Austria League Play,19,Sankt Polten,10,8,Leonding,False
12175,1,Austria League Play,19,Dornbirn,10,14,Klosterneuburg,False
12176,1,Austria League Play,19,Wiener Neustadt,13,9,Steyr,False
12177,1,Bangladesh League Play,19,Dhaka,11,7,Chittagong,False
12178,1,Bangladesh League Play,19,Gazipur,12,10,Chandpur,False
12179,1,Bangladesh League Play,19,Narayanganj,7,6,Faridpur,False
12180,1,Bangladesh League Play,19,Khulna,17,8,Tangail,False
12181,1,Bangladesh League Play,19,Rajshahi,7,9,Nawabganj,False
12182,1,Bangladesh League Play,19,Sylhet,8,15,Tongi,False
12183,1,Bangladesh League Play,19,Savar,12,11,Barisal,True
12184,1,Bangladesh League Play,19,Comilla,8,9,Jessore,False
12185,1,Bangladesh League Play,19,Mymensingh,9,7,Bogra,False
12186,1,Bangladesh League Play,19,Rangpur,9,10,Dinajpur,False
12187,1,Belgium League Play,19,Brussels,11,10,Antwerp,False
12188,1,Belgium League Play,19,Ghent,21,11,Roeselare,False
12189,1,Belgium League Play,19,Charleroi,19,10,Seraing,False
12190,1,Belgium League Play,19,Liege,8,10,Ostend,False
12191,1,Belgium League Play,19,Bruges,10,9,Genk,True
12192,1,Belgium League Play,19,Namur,9,8,Tournai,False
12193,1,Belgium League Play,19,Leuven,10,13,La Louviere,False
12194,1,Belgium League Play,19,Mons,14,9,Hasselt,False
12195,1,Belgium League Play,19,Aalst,11,8,Kortrijk,False
12196,1,Belgium League Play,19,Mechelen,8,10,Sint-Niklaas,False
12197,1,Brazil League Play,19,Sao Paulo,8,13,Rio de Janeiro,False
12198,1,Brazil League Play,19,Brasilia,10,9,Joao Pessoa,False
12199,1,Brazil League Play,19,Salvador,9,14,Campo Grande,False
12200,1,Brazil League Play,19,Fortaleza,11,8,Teresina,False
12201,1,Brazil League Play,19,Belo Horizonte,7,10,Natal,False
12202,1,Brazil League Play,19,Manaus,10,13,Maceio,False
12203,1,Brazil League Play,19,Curitiba,11,7,Sao Luis,False
12204,1,Brazil League Play,19,Recife,10,11,Campinas,False
12205,1,Brazil League Play,19,Goiania,10,8,Guarulhos,False
12206,1,Brazil League Play,19,Belem,11,9,Porto Alegre,False
12207,1,Canada League Play,19,Toronto,11,8,Montreal,False
12208,1,Canada League Play,19,Calgary,14,10,Longueuil,False
12209,1,Canada League Play,19,Ottawa,12,9,Gatineau,False
12210,1,Canada League Play,19,Edmonton,12,10,Saskatoon,False
12211,1,Canada League Play,19,Winnipeg,8,9,Vaughan,False
12212,1,Canada League Play,19,Mississauga,12,18,Markham,False
12213,1,Canada League Play,19,Vancouver,8,9,London,False
12214,1,Canada League Play,19,Brampton,7,12,Laval,False
12215,1,Canada League Play,19,Hamilton,11,13,Halifax,False
12216,1,Canada League Play,19,Surrey,8,7,Quebec City,True
12217,1,Chile League Play,19,Santiago,9,8,Concepcion,False
12218,1,Chile League Play,19,Valparaiso,9,10,Villa Alemana,False
12219,1,Chile League Play,19,Antofagasta,17,9,Quilpue,False
12220,1,Chile League Play,19,La Serena,10,6,Osorno,False
12221,1,Chile League Play,19,Temuco,11,9,Calama,False
12222,1,Chile League Play,19,Rancagua,12,10,San Pedro de la Paz,False
12223,1,Chile League Play,19,Puerto Montt,8,14,Punta Arenas,False
12224,1,Chile League Play,19,Iquique,11,10,Valdivia,True
12225,1,Chile League Play,19,Arica,11,8,Copiapó,False
12226,1,Chile League Play,19,Talca,12,9,Coquimbo,False
12227,1,China League Play,19,Chongqing,10,17,Shanghai,False
12228,1,China League Play,19,Beijing,15,10,Kunming,False
12229,1,China League Play,19,Shenzhen,7,13,Dalian,False
12230,1,China League Play,19,Guangzhou,10,9,Changsha,True
12231,1,China League Play,19,Tianjin,7,8,Shenyang,False
12232,1,China League Play,19,Xi'an,7,6,Nanjing,True
12233,1,China League Play,19,Zhengzhou,8,6,Jinan,False
12234,1,China League Play,19,Hangzhou,10,14,Chengdu,False
12235,1,China League Play,19,Wuhan,8,10,Qingdao,False
12236,1,China League Play,19,Suzhou,9,12,Harbin,False
12237,1,Colombia League Play,19,Bogota,15,9,Cali,False
12238,1,Colombia League Play,19,Medellín,15,9,Manizales,False
12239,1,Colombia League Play,19,Barranquilla,10,5,Monteria,False
12240,1,Colombia League Play,19,Cartagena,11,6,Neiva,False
12241,1,Colombia League Play,19,Cucuta,12,10,Palmira,False
12242,1,Colombia League Play,19,Soledad,15,10,Armenia,False
