,YEAR,COMPETITION,STAGE,Home,HomeScore,AwayScore,Away,ExtraEnd
11868,1,Nigeria League Play,18,Abuja,8,12,Kano,False
11869,1,Nigeria League Play,18,Port Harcourt,11,10,Owerri,False
11870,1,Nigeria League Play,18,Benin City,15,7,Asaba,False
11871,1,Nigeria League Play,18,Kaduna,9,8,Abeokuta,True
11872,1,Nigeria League Play,18,Maiduguri,8,7,Sokoto,True
11873,1,Nigeria League Play,18,Zaria,18,10,Warri,False
11874,1,Nigeria League Play,18,Ilorin,12,8,Onitsha,False
11875,1,Nigeria League Play,18,Jos,14,10,Ogbomosho,False
11876,1,Nigeria League Play,18,Aba,5,6,Enugu,False
11877,1,Norway League Play,18,Oslo,14,8,Stavanger,False
11878,1,Norway League Play,18,Trondheim,11,9,Bergen,False
11879,1,Norway League Play,18,Kristiansand,21,11,Kongsberg,False
11880,1,Norway League Play,18,Drammen,16,10,Molde,False
11881,1,Norway League Play,18,Fredrikstad,14,7,Lillehammer,False
11882,1,Norway League Play,18,Sandnes,10,9,Haugesund,True
11883,1,Norway League Play,18,Skien,9,8,Porsgrunn,False
11884,1,Norway League Play,18,Sandefjord,11,7,Alesund,False
11885,1,Norway League Play,18,Asker,18,10,Tonsberg,False
11886,1,Norway League Play,18,Sarpsborg,8,13,Bodø,False
11887,1,Oman League Play,18,Muscat,16,10,Salalah,False
11888,1,Oman League Play,18,Sohar,7,8,Seeb,False
11889,1,Oman League Play,18,Al Khuwair,12,10,Khasab,False
11890,1,Oman League Play,18,Nizwa,16,10,Al Hamra,False
11891,1,Oman League Play,18,Sur,7,6,Shinas,True
11892,1,Oman League Play,18,Rustaq,10,12,Al Suwaiq,False
11893,1,Oman League Play,18,Bidbid,10,8,Bahla,False
11894,1,Oman League Play,18,Ibra,9,8,Al Buraymi,True
11895,1,Oman League Play,18,Ibri,10,11,Izki,False
11896,1,Oman League Play,18,Saham,10,7,Al Khaburah,False
11897,1,Pakistan League Play,18,Karachi,13,7,Faisalabad,False
11898,1,Pakistan League Play,18,Gujranwala,7,9,Lahore,False
11899,1,Pakistan League Play,18,Rawalpindi,8,6,Sukkur,False
11900,1,Pakistan League Play,18,Multan,10,7,Larkana,False
11901,1,Pakistan League Play,18,Peshawar,12,7,Sheikhupura,False
11902,1,Pakistan League Play,18,Hyderabad,10,5,Rahim Yar Khan,False
11903,1,Pakistan League Play,18,Islamabad,9,10,Jhang,False
11904,1,Pakistan League Play,18,Bahawalpur,12,7,Dera Ghazi Khan,False
11905,1,Pakistan League Play,18,Quetta,9,15,Gujrat,False
11906,1,Pakistan League Play,18,Sargodha,4,5,Sialkot,False
11907,1,Peru League Play,18,Lima,13,9,Arequipa,False
11908,1,Peru League Play,18,Trujillo,11,5,Callao,False
11909,1,Peru League Play,18,Piura,7,8,Ayacucho,False
11910,1,Peru League Play,18,Iquitos,9,8,Puno,True
11911,1,Peru League Play,18,Chiclayo,13,10,Tumbes,False
11912,1,Peru League Play,18,Chimbote,11,10,Pisco,True
11913,1,Peru League Play,18,Cusco,7,6,Sullana,False
11914,1,Peru League Play,18,Huancayo,14,9,Huanuco,False
11915,1,Peru League Play,18,Tacna,10,9,Ica,True
11916,1,Peru League Play,18,Pucallpa,9,13,Juliaca,False
11917,1,Philippines League Play,18,Quezon City,12,10,Manila,False
11918,1,Philippines League Play,18,Caloocan,10,9,Davao,True
11919,1,Philippines League Play,18,Zamboanga,9,7,Marikina,False
11920,1,Philippines League Play,18,Cebu City,17,9,Imus,False
11921,1,Philippines League Play,18,Antipolo,12,9,Makati,False
11922,1,Philippines League Play,18,Pasig,10,6,Muntinlupa,False
11923,1,Philippines League Play,18,Taguig,9,10,Las Piñas,False
11924,1,Philippines League Play,18,General Santos,10,16,Bacoor,False
11925,1,Philippines League Play,18,Cagayan de Oro,10,9,Parañaque,True
11926,1,Philippines League Play,18,Dasmariñas,8,12,Valenzuela,False
11927,1,Poland League Play,18,Warsaw,8,7,Lodz,False
11928,1,Poland League Play,18,Wroclaw,7,12,Krakow,False
11929,1,Poland League Play,18,Poznan,10,7,Gliwice,False
11930,1,Poland League Play,18,Gdansk,12,9,Zabrze,False
11931,1,Poland League Play,18,Szczecin,9,8,Torun,False
11932,1,Poland League Play,18,Lublin,10,8,Sosnowiec,False
11933,1,Poland League Play,18,Bydgoszcz,8,10,Rzeszow,False
11934,1,Poland League Play,18,Katowice,11,9,Kielce,False
11935,1,Poland League Play,18,Bialystok,12,7,Radom,False
11936,1,Poland League Play,18,Gdynia,7,10,Czestochowa,False
11937,1,Portugal League Play,18,Lisbon,14,10,Porto,False
11938,1,Portugal League Play,18,Braga,10,13,Vila Nova de Gaia,False
11939,1,Portugal League Play,18,Amadora,14,8,Leiria,False
11940,1,Portugal League Play,18,Almada,8,11,Évora,False
11941,1,Portugal League Play,18,Setúbal,11,10,Viseu,False
11942,1,Portugal League Play,18,Sintra,13,8,Faro,False
11943,1,Portugal League Play,18,Funchal,13,9,Portimao,False
11944,1,Portugal League Play,18,Coimbra,8,7,Aveiro,False
11945,1,Portugal League Play,18,Agualva-Cacem,9,10,Queluz,False
11946,1,Portugal League Play,18,Barreiro,10,9,Loures,False
11947,1,Qatar League Play,18,Doha,11,9,Al Wakrah,False
11948,1,Qatar League Play,18,Lusail,10,12,Al Rayyan,False
11949,1,Qatar League Play,18,Al Daayen,11,13,Ain Khaled,False
11950,1,Qatar League Play,18,Muaither,14,10,West Bay,False
11951,1,Qatar League Play,18,The Pearl,9,10,Education City,False
11952,1,Qatar League Play,18,Umm Salal,11,10,Al Shahaniya,True
11953,1,Qatar League Play,18,Mesaieed,10,9,Madinat ash Shamal,True
11954,1,Qatar League Play,18,Al Khor,8,13,Fereej Bin Mahmoud,False
11955,1,Qatar League Play,18,Al Markhiya,9,13,Fereej Abdul Aziz,False
11956,1,Qatar League Play,18,Al Aziziyah,10,12,Madinat Khalifa,False
11957,1,Romania League Play,18,Bucharest,12,7,Timisoara,False
11958,1,Romania League Play,18,Constanta,8,12,Cluj-Napoca,False
11959,1,Romania League Play,18,Iasi,11,9,Botoșani,False
11960,1,Romania League Play,18,Brasov,13,8,Ramnicu Valcea,False
11961,1,Romania League Play,18,Craiova,7,6,Baia Mare,False
11962,1,Romania League Play,18,Galati,11,10,Buzau,False
11963,1,Romania League Play,18,Oradea,16,10,Targu Mures,False
11964,1,Romania League Play,18,Ploiesti,9,11,Pitesti,False
11965,1,Romania League Play,18,Braila,10,11,Sibiu,False
11966,1,Romania League Play,18,Arad,12,9,Bacau,False
11967,1,Russia League Play,18,Moscow,9,12,Novosibirsk,False
11968,1,Russia League Play,18,Yekaterinburg,11,10,Saint Petersburg,True
11969,1,Russia League Play,18,Kazan,6,7,Izhevsk,False
11970,1,Russia League Play,18,Nizhny Novgorod,10,9,Tolyatti,False
11971,1,Russia League Play,18,Chelyabinsk,10,8,Tyumen,False
11972,1,Russia League Play,18,Samara,11,10,Saratov,True
11973,1,Russia League Play,18,Omsk,11,10,Krasnodar,True
11974,1,Russia League Play,18,Rostov-on-Don,11,10,Volgograd,False
11975,1,Russia League Play,18,Ufa,9,13,Perm,False
11976,1,Russia League Play,18,Krasnoyarsk,9,14,Voronezh,False
11977,1,Saudi Arabia League Play,18,Riyadh,7,8,Mecca,False
11978,1,Saudi Arabia League Play,18,Medina,10,12,Jeddah,False
11979,1,Saudi Arabia League Play,18,Dammam,14,9,Khurais,False
11980,1,Saudi Arabia League Play,18,Taif,15,8,Yanbu,False
11981,1,Saudi Arabia League Play,18,Khobar,16,10,Al-Qatif,False
11982,1,Saudi Arabia League Play,18,Tabuk,10,8,Jizan,False
11983,1,Saudi Arabia League Play,18,Khamis Mushait,13,7,Hafar Al-Batin,False
11984,1,Saudi Arabia League Play,18,Qassim,10,12,Najran,False
11985,1,Saudi Arabia League Play,18,Abha,7,9,Jubail,False
11986,1,Saudi Arabia League Play,18,Al-Ahsa,11,10,Hail,False
11987,1,Singapore League Play,18,Singapore,10,9,Jurong West,True
11988,1,Singapore League Play,18,Tampines,11,10,Bedok,True
11989,1,Singapore League Play,18,Woodlands,12,6,Kallang,False
11990,1,Singapore League Play,18,Sengkang,16,7,Queenstown,False
11991,1,Singapore League Play,18,Hougang,16,11,Clementi,False
11992,1,Singapore League Play,18,Yishun,10,9,Bishan,False
11993,1,Singapore League Play,18,Punggol,12,7,Toa Payoh,False
11994,1,Singapore League Play,18,Choa Chu Kang,10,9,Geylang,False
11995,1,Singapore League Play,18,Ang Mo Kio,7,11,Pasir Ris,False
11996,1,Singapore League Play,18,Bukit Batok,10,13,Serangoon,False
11997,1,Slovakia League Play,18,Bratislava,15,7,Prešov,False
11998,1,Slovakia League Play,18,Banská Bystrica,7,18,Kosice,False
11999,1,Slovakia League Play,18,Zilina,11,10,Zvolen,False
12000,1,Slovakia League Play,18,Trnava,11,16,Prievidza,False
12001,1,Slovakia League Play,18,Nitra,12,11,Bardejov,True
12002,1,Slovakia League Play,18,Martin,8,15,Humenne,False
12003,1,Slovakia League Play,18,Poprad,10,8,Levice,False
12004,1,Slovakia League Play,18,Trenčín,7,10,Komarno,False
12005,1,Slovakia League Play,18,Povazska Bystrica,11,9,Spišská Nová Ves,False
12006,1,Slovakia League Play,18,Michalovce,12,10,Nove Zamky,False
12007,1,South Africa League Play,18,Johannesburg,6,7,Durban,False
12008,1,South Africa League Play,18,Ekurhuleni,9,11,Cape Town,False
12009,1,South Africa League Play,18,Pretoria,18,11,Vanderbijlpark,False
12010,1,South Africa League Play,18,Soweto,11,10,Witbank,True
12011,1,South Africa League Play,18,Port Elizabeth,8,12,Richards Bay,False
12012,1,South Africa League Play,18,Pietermaritzburg,9,11,Krugersdorp,False
12013,1,South Africa League Play,18,East London,13,11,Newcastle,False
12014,1,South Africa League Play,18,Benoni,10,5,Welkom,False
12015,1,South Africa League Play,18,Tembisa,9,8,Boksburg,True
12016,1,South Africa League Play,18,Vereeniging,9,12,Bloemfontein,False
12017,1,South Korea League Play,18,Seoul,9,14,Incheon,False
12018,1,South Korea League Play,18,Daegu,9,15,Busan,False
12019,1,South Korea League Play,18,Daejeon,12,11,Anyang,True
12020,1,South Korea League Play,18,Gwangju,12,10,Cheonan,False
12021,1,South Korea League Play,18,Suwon,19,10,Jeonju,False
12022,1,South Korea League Play,18,Ulsan,10,11,Ansan,False
12023,1,South Korea League Play,18,Yongin,10,9,Namyangju,True
12024,1,South Korea League Play,18,Goyang,10,9,Hwaseong,False
12025,1,South Korea League Play,18,Changwon,10,13,Bucheon,False
12026,1,South Korea League Play,18,Seongnam,11,7,Cheongju,False
12027,1,Spain League Play,18,Madrid,8,10,Valencia,False
12028,1,Spain League Play,18,Zaragoza,5,6,Barcelona,False
12029,1,Spain League Play,18,Seville,11,7,Elche,False
12030,1,Spain League Play,18,Malaga,10,9,Granada,False
12031,1,Spain League Play,18,Murcia,9,8,Vitoria,True
12032,1,Spain League Play,18,Palma,11,8,La Coruna,False
12033,1,Spain League Play,18,Las Palmas,7,10,Hospitalet,False
12034,1,Spain League Play,18,Bilbao,9,8,Gijon,False
12035,1,Spain League Play,18,Alicante,9,6,Vigo,False
12036,1,Spain League Play,18,Cordoba,8,9,Valladolid,False
12037,1,Sweden League Play,18,Stockholm,9,18,Malmo,False
12038,1,Sweden League Play,18,Uppsala,9,16,Gothenburg,False
12039,1,Sweden League Play,18,Linkoping,9,7,Sundsvall,False
12040,1,Sweden League Play,18,Orebro,9,8,Sodertalje,False
12041,1,Sweden League Play,18,Helsingborg,11,9,Karlstad,False
12042,1,Sweden League Play,18,Norrkoping,9,4,Eskilstuna,False
12043,1,Sweden League Play,18,Jonkoping,10,8,Huddinge,False
12044,1,Sweden League Play,18,Lund,9,11,Nacka,False
12045,1,Sweden League Play,18,Umea,10,13,Gavle,False
12046,1,Sweden League Play,18,Vasteras,10,9,Boras,False
12047,1,Switzerland League Play,18,Zurich,13,9,Basel,False
12048,1,Switzerland League Play,18,Lausanne,7,11,Geneva,False
12049,1,Switzerland League Play,18,Bern,9,8,Uster,False
12050,1,Switzerland League Play,18,Winterthur,8,7,Vernier,False
12051,1,Switzerland League Play,18,St. Gallen,7,9,Chur,False
12052,1,Switzerland League Play,18,Lucerne,16,8,Sion,False
12053,1,Switzerland League Play,18,Lugano,11,9,Schaffhausen,False
12054,1,Switzerland League Play,18,Biel,12,8,La Chaux-de-Fonds,False
12055,1,Switzerland League Play,18,Neuchatel,11,9,Fribourg,False
12056,1,Switzerland League Play,18,Thun,8,14,Koniz,False
12057,1,Thailand League Play,18,Bangkok,7,10,Nonthaburi,False
12058,1,Thailand League Play,18,Hat Yai,15,10,Samut Prakan,False
12059,1,Thailand League Play,18,Udon Thani,15,8,Chiang Rai,False
12060,1,Thailand League Play,18,Chon Buri,8,11,Lampang,False
12061,1,Thailand League Play,18,Nakhon Ratchasima,12,6,Songkhla,False
12062,1,Thailand League Play,18,Khon Kaen,12,8,Nakhon Pathom,False
12063,1,Thailand League Play,18,Chiang Mai,18,8,Nakhon Si Thammarat,False
12064,1,Thailand League Play,18,Surat Thani,10,9,Rayong,True
12065,1,Thailand League Play,18,Pattaya,5,7,Mueang Nakhon Sawan,False
12066,1,Thailand League Play,18,Ubon Ratchathani,10,15,Phitsanulok,False
12067,1,Turkey League Play,18,Istanbul,6,5,Izmir,True
12068,1,Turkey League Play,18,Gaziantep,7,8,Ankara,False
12069,1,Turkey League Play,18,Bursa,10,8,Sisli,False
12070,1,Turkey League Play,18,Adana,20,10,Erzurum,False
12071,1,Turkey League Play,18,Konya,10,9,Trabzon,True
12072,1,Turkey League Play,18,Antalya,14,8,Atasehir,False
12073,1,Turkey League Play,18,Mersin,12,7,Kahramanmaras,False
12074,1,Turkey League Play,18,Kayseri,8,9,Pendik,False
12075,1,Turkey League Play,18,Diyarbakir,9,12,Malatya,False
12076,1,Turkey League Play,18,Esenyurt,8,7,Umraniye,True
12077,1,Ukraine League Play,18,Kyiv,13,8,Odessa,False
12078,1,Ukraine League Play,18,Dnipro,8,12,Kharkiv,False
12079,1,Ukraine League Play,18,Donetsk,11,10,Chernivtsi,True
12080,1,Ukraine League Play,18,Zaporizhzhia,11,10,Bila Tserkva,True
12081,1,Ukraine League Play,18,Lviv,10,11,Luhansk,False
12082,1,Ukraine League Play,18,Kryvyi Rih,10,9,Chernihiv,True
12083,1,Ukraine League Play,18,Mariupol,9,13,Poltava,False
12084,1,Ukraine League Play,18,Mykolaiv,10,12,Kherson,False
12085,1,Ukraine League Play,18,Vinnytsia,10,8,Symferopol,False
12086,1,Ukraine League Play,18,Makiivka,8,10,Sevastopol,False
12087,1,United Arab Emirates League Play,18,Dubai,9,11,Sharjah,False
12088,1,United Arab Emirates League Play,18,Al Ain,10,12,Abu Dhabi,False
12089,1,United Arab Emirates League Play,18,Deira,10,6,Madinat Zayed,False
12090,1,United Arab Emirates League Play,18,Ajman,10,7,Al Hamriyah,False
12091,1,United Arab Emirates League Play,18,Bur Dubai,10,7,Dhaid,False
12092,1,United Arab Emirates League Play,18,Ras Al Khaimah,11,8,Ruwais,False
12093,1,United Arab Emirates League Play,18,Fujairah,14,7,Al Muwaylih,False
12094,1,United Arab Emirates League Play,18,Al Quoz,8,7,Dibba Al-Hisn,False
12095,1,United Arab Emirates League Play,18,Khalifa City,18,11,Khor Fakkan,False
12096,1,United Arab Emirates League Play,18,Umm Al Quwain,7,8,Kalba,False
12097,1,United Kingdom League Play,18,London,10,9,Leeds,False
12098,1,United Kingdom League Play,18,Glasgow,7,14,Birmingham,False
12099,1,United Kingdom League Play,18,Sheffield,9,12,Stoke,False
12100,1,United Kingdom League Play,18,Manchester,10,11,Hull,False
12101,1,United Kingdom League Play,18,Bradford,9,11,Plymouth,False
12102,1,United Kingdom League Play,18,Edinburgh,11,10,Brighton,True
12103,1,United Kingdom League Play,18,Liverpool,8,11,Newcastle,False
12104,1,United Kingdom League Play,18,Bristol,11,7,Nottingham,False
12105,1,United Kingdom League Play,18,Coventry,6,10,Belfast,False
12106,1,United Kingdom League Play,18,Cardiff,10,16,Leicester,False
12107,1,United States League Play,18,New York,9,10,Chicago,False
12108,1,United States League Play,18,Houston,9,8,Los Angeles,False
12109,1,United States League Play,18,Philadelphia,12,8,Nashville,False
12110,1,United States League Play,18,Phoenix,13,9,Denver,False
12111,1,United States League Play,18,San Antonio,13,9,Seattle,False
12112,1,United States League Play,18,San Diego,16,9,San Francisco,False
12113,1,United States League Play,18,Dallas,7,6,Indianapolis,False
12114,1,United States League Play,18,San Jose,9,10,Charlotte,False
12115,1,United States League Play,18,Austin,11,9,Columbus,False
12116,1,United States League Play,18,Fort Worth,9,11,Jacksonville,False
12117,1,Vietnam League Play,18,Ho Chi Minh City,10,5,Haiphong,False
12118,1,Vietnam League Play,18,Bien Hoa,8,16,Hanoi,False
12119,1,Vietnam League Play,18,Can Tho,9,12,Nam Dinh,False
12120,1,Vietnam League Play,18,Da Nang,19,11,My Tho,False
12121,1,Vietnam League Play,18,Buon Ma Thuot,7,10,Rach Gia,False
12122,1,Vietnam League Play,18,Nha Trang,16,11,Ca Mau,False
12123,1,Vietnam League Play,18,Hue,10,16,Da Lat,False
12124,1,Vietnam League Play,18,Vung Tau,11,8,Bac Ninh,False
12125,1,Vietnam League Play,18,Thai Nguyen,8,4,Vinh,False
12126,1,Vietnam League Play,18,Long Xuyen,8,5,Quy Nhon,False
12127,1,Europe CL Knockouts,SF,London,11,10,Paris,False
12128,1,Europe CL Knockouts,SF,Zurich,8,7,Naples,True
12129,1,Asia CL,LOWER-1,Kolkata,10,14,Sydney,False
12130,1,Americas CL Finals,SF,Indianapolis,10,14,Mexico City,False
12131,1,Americas CL Finals,SF,San Diego,8,7,Phoenix,True
12132,1,MEA CL Finals,SF,Addis Ababa,11,9,Abu Dhabi,False
12133,1,MEA CL Finals,SF,Cape Town,9,11,Ajman,False
12134,1,Algeria League Play,19,Algiers,10,8,Oran,False
12135,1,Algeria League Play,19,Constantine,12,7,Tlemcen,False
12136,1,Algeria League Play,19,Setif,14,11,Béchar,False
12137,1,Algeria League Play,19,Batna,11,8,Tiaret,False
12138,1,Algeria League Play,19,Blida,9,8,El Oued,True
12139,1,Algeria League Play,19,Annaba,9,8,Médéa,True
12140,1,Algeria League Play,19,Djelfa,12,9,Jijel,False
12141,1,Algeria League Play,19,Biskra,9,6,Mostaganem,False
12142,1,Algeria League Play,19,Bejaia,9,11,Skikda,False
12143,1,Algeria League Play,19,Tébessa,12,9,Sidi Bel Abbes,False
12144,1,Angola League Play,19,Luanda,9,12,Huambo,False
12145,1,Angola League Play,19,Lobito,14,9,Menongue,False
12146,1,Angola League Play,19,Cabinda,6,12,Saurimo,False
12147,1,Angola League Play,19,Lubango,12,11,Soyo,False
12148,1,Angola League Play,19,Benguela,10,15,Cazombo,False
12149,1,Angola League Play,19,Malanje,11,8,Lucapa,False
12150,1,Angola League Play,19,Sumbe,12,10,Ndalatando,False
12151,1,Angola League Play,19,Uige,9,10,Xangongo,False
12152,1,Angola League Play,19,Namibe,8,10,Longonjo,False
12153,1,Angola League Play,19,Kuito,8,11,Dundo,False
12154,1,Argentina League Play,19,Buenos Aires,10,7,Cordoba,False
12155,1,Argentina League Play,19,Rosario,10,6,Santiago del Estero,False
12156,1,Argentina League Play,19,Mendoza,8,9,General Pueyrredon,False
12157,1,Argentina League Play,19,Tucuman,6,9,Neuquen,False
12158,1,Argentina League Play,19,La Plata,9,12,Corrientes,False
12159,1,Argentina League Play,19,Mar del Plata,9,8,Resistencia,False
12160,1,Argentina League Play,19,Salta,10,18,San Juan,False
12161,1,Argentina League Play,19,Quilmes,8,10,Florencio Varela,False
12162,1,Argentina League Play,19,Santa Fe,10,9,Moreno,False
12163,1,Argentina League Play,19,Almirante Brown,8,10,Lanus,False
12164,1,Australia League Play,19,Sydney,9,10,Melbourne,False
12165,1,Australia League Play,19,Brisbane,16,9,Mackay,False
12166,1,Australia League Play,19,Perth,21,8,Launceston,False
12167,1,Australia League Play,19,Adelaide,19,8,Ballarat,False
12168,1,Australia League Play,19,Gold Coast,18,9,Bendigo,False
12169,1,Australia League Play,19,Canberra,14,9,Darwin,False
12170,1,Australia League Play,19,Sunshine Coast,10,12,Toowoomba,False
12171,1,Australia League Play,19,Wollongong,8,10,Cairns,False
12172,1,Australia League Play,19,Newcastle,14,9,Townsville,False
12173,1,Australia League Play,19,Geelong,13,7,Hobart,False
12174,1,Austria League Play,19,Vienna,9,12,Graz,False
12175,1,Austria League Play,19,Linz,8,6,Amstetten,False
12176,1,Austria League Play,19,Salzburg,22,9,Traun,False
12177,1,Austria League Play,19,Innsbruck,12,9,Krems,False
12178,1,Austria League Play,19,Klagenfurt,15,10,Leoben,False
12179,1,Austria League Play,19,Wels,9,12,Bregenz,False
12180,1,Austria League Play,19,Villach,6,8,Feldkirch,False
12181,1,Austria League Play,19,Sankt Polten,12,9,Leonding,False
12182,1,Austria League Play,19,Dornbirn,10,6,Klosterneuburg,False
12183,1,Austria League Play,19,Wiener Neustadt,8,10,Steyr,False
12184,1,Bangladesh League Play,19,Dhaka,17,10,Chittagong,False
12185,1,Bangladesh League Play,19,Gazipur,15,8,Chandpur,False
12186,1,Bangladesh League Play,19,Narayanganj,10,8,Faridpur,False
12187,1,Bangladesh League Play,19,Khulna,12,8,Tangail,False
12188,1,Bangladesh League Play,19,Rajshahi,11,8,Nawabganj,False
12189,1,Bangladesh League Play,19,Sylhet,8,7,Tongi,False
12190,1,Bangladesh League Play,19,Savar,12,11,Barisal,False
12191,1,Bangladesh League Play,19,Comilla,7,11,Jessore,False
12192,1,Bangladesh League Play,19,Mymensingh,10,9,Bogra,True
